scheme_id,scheme_name,min_age,max_age,gender,state,occupation,income_limit,category,education_level,disability_status,marital_status
1695,Labor Tool Assistance Scheme,18.0,,Any,All India,Worker,,"SC,ST",Any,Any,Any
1696,Labour Accident benefit Scheme- Gujarat Labour Welfare Board,2.0,,Male,All India,"Labour,Worker",,"SC,ST",Any,Yes,Any
1697,Labour Skill Training Scheme (MPBOCWWB),18.0,45.0,Any,Madhya Pradesh,Worker,,"SC,ST",Any,Any,Any
1698,Ladies Vocational Centres,25.0,40.0,Female,All India,Any,,ST,Any,Any,Any
1699,Ladli Beti Scheme,,,Female,All India,Any,,Any,Any,Any,Any
1700,Ladli Laxmi Yojana,1.0,5.0,Female,Madhya Pradesh,Any,,"SC,ST",Any,Any,Married
1701,Ladli Social Security Allowance Scheme,,,Female,Haryana,Any,,Any,Any,Any,Any
1702,Laghu Vyavassay Scheme,18.0,45.0,Male,Haryana,Any,,"SC,ST",Any,Any,Any
1703,Lakshadweep Scholarship Scheme,,,Any,All India,Student,,"SC,ST",Student,Yes,Any
1704,Lakshmi Bai Samajik Suraksha Pension Yojana,18.0,,Female,All India,Any,60000.0,ST,Any,Any,Widowed
1705,Lakshmir Bhandar Scheme,60.0,,Female,West Bengal,Government Employee,,"SC,ST",Any,Any,Any
1706,Lakshya Scheme,,,Male,All India,Any,,"SC,ST",Any,Any,Any
1707,Lalima Abhiyaan,19.0,49.0,Female,All India,Any,,SC,Any,Any,Any
1708,Land Ports Authority Of India (LPAI) Internship Scheme,15.0,,Male,All India,Student,,"SC,ST",PG,Any,Any
1709,Land/Built-Up Area Rebate Scheme,,,Male,All India,Any,,"SC,ST",Any,Any,Any
1710,Laptop Purchase Assistance Scheme- Gujarat Labour Welfare Board,,,Any,Gujarat,"Student,Labour,Worker",,"SC,ST",Student,Any,Any
1711,Laptop Scheme for Meritorious Students of SC/ST,,,Female,All India,Student,,"SC,ST",10th,Any,Any
1712,Laptop Supply Scheme,,,Male,Madhya Pradesh,Student,,ST,Student,Any,Any
1713,Large Sized Multi Purpose Coop. Society For Interest Free Loan,,,Any,Tamil Nadu,Any,,ST,Any,Any,Any
1714,Large Sized Multi Purpose Coop. Society: Jewel Loan (Interest Free),,,Any,Tamil Nadu,Any,,ST,Any,Any,Any
1715,Large Sized Multi-Purpose Coop. Society: Medium Term Loan to Tribal Members,,,Any,Tamil Nadu,Any,,ST,Any,Any,Any
1716,Laxman Award / Rani Laxmi Bai Award Scheme,4.0,4.0,Female,Uttar Pradesh,Any,,"SC,ST",Any,Any,Any
1717,Laxman Award / Rani Laxmi Bai Award Scheme- Differently-abled and Posthumously,4.0,40.0,Female,Uttar Pradesh,Any,,"SC,ST",Any,Any,Any
1718,"Lean Season Assistance under ""Welfare and Relief for Fishermen During Lean Seasons and Natural Calamities Scheme""",,,Male,All India,Any,,"SC,ST",Any,Any,Any
1719,Lease Rental Rebate Scheme for Goan Diaspora,,,Any,All India,Any,,"SC,ST",Any,Any,Any
1720,Lease Rental Subsidy Scheme,,,Any,All India,Any,,ST,Any,Any,Any
1721,Leather Training Scheme - Rajasthan,18.0,35.0,Any,Rajasthan,Any,,"SC,ST,OBC",Any,Any,Any
1722,Leave Travel Concession Scheme- Haryana Labour Welfare Board,5.0,,Male,Haryana,"Labour,Worker",,ST,Any,Any,Any
1723,Leave Travelling Concession Scheme (P.B.O.C.W.W.B),18.0,60.0,Any,Punjab,Worker,,"SC,ST",Any,Any,Any
1724,Legal Aid To Scheduled Castes And Vimukat Jatis Scheme,,,Male,Haryana,Any,,"SC,ST",Any,Any,Any
1725,Leprosy Pension Scheme,,,Male,Uttar Pradesh,Any,56460.0,"SC,ST",Any,Yes,Any
1726,Livelihood Support To Marine Fishermen During Fishing Ban Period,70.0,,Male,Odisha,Worker,,ST,Any,Any,Any
1727,Livestock Health and Diseases Control,,,Male,All India,Farmer,,ST,Any,Any,Any
1728,Living Craft Treasure Award,65.0,,Male,Tamil Nadu,Artisan,,ST,Any,Any,Any
1729,Loan Assistance to Scheduled Castes Students for Commercial Pilot Training,2.0,12.0,Male,Gujarat,Any,,"SC,ST",Any,Any,Any
1730,Loan Based Schemes For Safai Karamchari - Education Loan Scheme (ELS),,,Male,All India,Any,,"SC,ST",Any,Any,Any
1731,Loan Based Schemes For Safai Karamchari - General Term Loan (GTL),,,Male,All India,Any,,"SC,ST",Any,Any,Any
1732,Loan Based Schemes For Safai Karamchari - Sanitary Marts Scheme,,,Male,All India,Any,,"SC,ST",Any,Any,Any
1733,Loan Based Schemes For Safai Karamchari - Swachhta Udyami Yojana – Swachhta Se Sampannta Ki Aur,,,Male,All India,Any,,"SC,ST",Any,Any,Any
1734,Loan based Scheme for Pay and Use Community Toilets,18.0,,Male,All India,Labor,,"SC,ST",Any,Any,Any
1735,Loan for the Purchase of Tools (GBOCWWB),18.0,60.0,Any,All India,Worker,,ST,Any,Any,Any
1736,Loan for the Purchase of Work Tool for the Construction Workers,18.0,65.0,Any,All India,Worker,,ST,Any,Any,Any
1737,Loans and Advances for Construction of a House,,,Male,All India,"Labor,Worker",,ST,Any,Any,Any
1738,Loans for Tools (MBOCWWB),3.0,55.0,Male,All India,Worker,,ST,Any,Any,Any
1739,Lokprasar Prakalpo Scheme,18.0,60.0,Male,West Bengal,Any,,ST,Any,Any,Any
1740,Long Term Fellowship under the Human Resource Development Programme for Health Research,45.0,,Male,All India,Any,,"SC,ST",Any,Any,Any
1741,Long Term-Loan to SC Co-op Spinning Mills under Special Component Plan,,,Male,Maharashtra,Any,,ST,Any,Any,Any
1742,Low Tension Power Tariff (LTPT) Subsidy,,,Male,All India,Any,,ST,Any,Any,Any
1743,MANAGE Internship Programme,,,Male,All India,Any,,SC,PhD,Any,Any
1744,"MMKY-Financial Assistance for New Boat, Engine, and Net",3.0,5.0,Male,Odisha,Any,,"SC,ST",Any,Any,Any
1745,MMKY-New Tank Excavation Under Brackish Water Aquaculture,,,Male,Odisha,Any,,"SC,ST",Any,Any,Any
1746,MSME Sustainable (ZED) Certification Scheme,,,Any,All India,Any,,ST,Any,Any,Any
1747,Maanki Munda Scholarship for Female Students,,,Female,All India,Student,,"SC,ST",Student,Any,Any
1748,Madhu Babu Pension Yojana,5.0,60.0,Female,Odisha,Any,,ST,Any,Yes,Widowed
1749,Madhugram Scheme Uttarakhand,,,Any,All India,Farmer,,ST,Any,Any,Any
1750,Madhya Pradesh Professional Talent Examination Award Scheme,,,Male,Madhya Pradesh,Any,,"ST,OBC",Any,Any,Any
1751,Madhyamik Drop-out Coaching,,,Any,All India,Student,,ST,Student,Any,Any
1752,Madilu Kit,,,Female,All India,Entrepreneur,,ST,Any,Any,Any
1753,Magnifiers - Tamil Nadu,,,Any,All India,Student,,ST,Student,Any,Any
1754,Mahadevi Verma Shramik Pustak Kraya Dhan Yojana,,,Female,Uttar Pradesh,Worker,,"SC,ST",Any,Any,Any
1755,Maharishi Balmiki Chatravriti Yojana,,,Female,All India,Student,,ST,Student,Any,Any
1756,Mahatama Gandhi Bunkar Bima Yojana,59.0,,Female,All India,Any,,"SC,ST",Any,Any,Any
1757,Mahatma Gandhi National Rural Employment Guarantee Act,18.0,,Any,All India,Any,,ST,Any,Any,Any
1758,Mahatma Jyothiba Phule Overseas Vidya Nidhi for BC and EBC Students,35.0,,Female,Telangana,Student,500000.0,"SC,ST",PG,Any,Any
1759,Mahatma Jyotiba Phule Mandi shramik kalyaan yojana,,,Any,Rajasthan,"Farmer,Labor,Worker",,ST,Any,Any,Any
1760,Mahatma Jyotirao Phule Jan Arogya Yojana,,,Female,Karnataka,"Student,Worker",,"SC,ST",Student,Any,Any
1761,Mahila Adhikarita Yojana under NSKFDC- Haryana,18.0,55.0,Female,Haryana,Any,,"SC,ST",Any,Any,Any
1762,Mahila Bakri Palan,,,Female,All India,Any,,ST,Any,Any,Widowed
1763,"Mahila Kamgar Kaushal Unnayan Evan Theka Shramik, Hamaal Tatha Ghareloo Mahila Kamgaar Parivar Sashaktikaran Yojana",,,Female,All India,Worker,,"SC,ST",Any,Any,Any
1764,Mahila Kisan Yojana,,,Female,Haryana,Any,,"SC,ST",Any,Any,Any
1765,Mahila Kisan Yojana (Maharashtra),18.0,50.0,Female,Maharashtra,Any,,"SC,ST",Any,Any,Any
1766,Mahila Nirman Shramik Vivah Yojana,,,Female,All India,Worker,,"SC,ST",Any,Any,Any
1767,Mahila Samiriddhi Yojana for Backward Classes- Haryana,18.0,55.0,Female,Haryana,Any,,SC,Any,Any,Any
1768,Mahila Samiriddhi Yojana for Minority Community,16.0,45.0,Female,Haryana,Any,,"SC,ST,MINORITY",Any,Any,Any
1769,Mahila Samman Savings Certificate,,,Female,All India,Any,,"SC,ST",Any,Any,Any
1770,Mahila Samriddhi Yojana,18.0,55.0,Female,All India,Any,,"SC,ST,OBC",Any,Any,Any
1771,Mahila Samridhi Yojana (Maharashtra),18.0,50.0,Female,Maharashtra,Any,,"SC,ST",Any,Any,Widowed
1772,Mahila Samridhi Yojana under NSKFDC- Haryana,18.0,55.0,Female,Haryana,Any,,"SC,ST",Any,Any,Any
1773,Mahila Swavlamban Scheme,,,Female,Gujarat,Any,,ST,Any,Any,Any
1774,Mahtari Vandan Yojana,21.0,,Female,All India,Any,,ST,Any,Any,Widowed
1775,Mai Bhago Vidya Scheme,,,Female,Punjab,Student,,"SC,ST",10th,Any,Any
1776,Mai Ramabai Ambedakar Saat Phera Samuh Lagna Yojana,18.0,21.0,Female,Gujarat,Any,,"SC,ST",Any,Any,Married
1777,Maintenance Allowance To Backward Class Students Under Training In Sainik Schools,,,Male,Maharashtra,Any,,"SC,ST",Any,Any,Any
1778,Maintenance Allowance To VJNT And SBC Students Studying In Professional Courses And Living In Hostel Attached To Professional Colleges,,,Any,All India,Student,,ST,Student,Any,Any
1779,Maintenance Allowance for Leprosy Affected Persons,,,Any,Tamil Nadu,Any,,Any,Any,Any,Any
1780,Maintenance Allowance for Persons Affected with Muscular Dystrophy,,,Any,All India,Any,,"SC,ST",Any,Yes,Any
1781,Maintenance Allowance to Intellectually Disabled Persons,,,Any,All India,Any,,Any,Any,Yes,Any
1782,Maintenance Allowance to Severely Affected Persons,,,Any,All India,Any,,SC,Any,Yes,Any
1783,Maintenance Grant to Institutions and Organizations Engaged in Cultural Activities,,,Any,All India,Any,,ST,Any,Any,Any
1784,Maintenance Of Pregnant Desi Indigenous Cows Ration For BPL Families,,,Any,All India,Any,,ST,Any,Any,Any
1785,Maintenance Of Pregnant Desi/Indigenous Cow/Buffalo Ration Scheme For BPL Families Belonging To Scheduled Caste (SC) Category,,,Male,All India,Any,,"SC,ST",Any,Any,Any
1786,Maintenance of Horti Hubs,,,Male,All India,Farmer,,ST,Any,Any,Any
1787,Maize Development through Cluster Approach Scheme,,,Male,All India,Farmer,,Any,Any,Any,Any
1788,Makhana Beej Vitaran,,,Female,All India,Farmer,,"SC,ST",Any,Any,Any
1789,Makhana Vikas Yojana,,,Female,All India,Farmer,,"SC,ST",Any,Any,Any
1790,Mamata Scheme,19.0,,Female,Odisha,Any,,"SC,ST",Any,Any,Any
1791,Mamta Taruni Abhiyan,19.0,,Female,Gujarat,Any,,SC,Any,Any,Any
1792,Manabik Scheme,10.0,,Any,West Bengal,Any,,ST,Any,Yes,Any
1793,Manav Garima Yojana,18.0,60.0,Any,Gujarat,Any,,"SC,ST",Any,Any,Any
1794,Mandahasam Scheme To Provide Artificial Dentures To Senior Citizens,60.0,,Any,Kerala,Any,,"SC,ST",Any,Any,Any
1795,Mangalya Scheme For Widow Remarriage,18.0,50.0,Female,Kerala,Any,,"SC,ST",Any,Any,Widowed
1796,Marang Gomke Jaipal Singh Munda Overseas Scholarship Scheme,35.0,,Male,All India,Any,,"SC,ST",UG,Any,Any
1797,Marathi Drama Competition ‘A' & ‘B' Group,,,Any,All India,Any,,ST,Any,Any,Any
1798,Market Development Assistance to MSMEs: Assistance to MSME Manufacturing Sector Participation in the Exhibition (National and International),,,Male,Gujarat,Any,,"SC,ST",Any,Any,Any
1799,Market Development Assistance to MSMEs: Assistance to Organizers for Organizing Industrial Exhibitions in Gujarat,,,Male,All India,Any,,ST,Any,Any,Any
1800,Market Support Scheme for Smaller Business Units,,,Male,All India,Any,,ST,Any,Any,Any
1801,Marketing Assistance Scheme,18.0,,Male,Karnataka,Artisan,,"SC,ST",Any,Any,Any
1802,Marketing Development Assistance Scheme,,,Male,All India,Any,10000000.0,"SC,ST",Any,Any,Any
1803,Marriage Assistance,,,Any,All India,Labour,25000.0,Any,Any,Any,Any
1804,Marriage Assistance (A.B.O.C.W.W.B),5.0,,Female,All India,Worker,,"SC,ST",Any,Any,Any
1805,Marriage Assistance (ANBOCWWB),,,Male,All India,Worker,,ST,Any,Any,Any
1806,Marriage Assistance (JKBOCWWB),18.0,60.0,Any,All India,Worker,,"SC,ST",Any,Any,Any
1807,Marriage Assistance (K.B.O.C.W.W.B),18.0,,Any,Karnataka,Worker,,"SC,ST",Any,Any,Any
1808,Marriage Assistance (O.B.O.C.W.W.B),18.0,60.0,Female,Odisha,Worker,,"SC,ST",Any,Any,Married
1809,Marriage Assistance - Folk Artist,,,Any,All India,Any,,"SC,ST",Any,Any,Married
1810,Marriage Assistance For Legally Married Transgender Couples,,,Any,Kerala,Any,,ST,Any,Any,Any
1811,Marriage Assistance Scheme (MPBOCWWB),18.0,60.0,Female,Madhya Pradesh,Worker,,"SC,ST",Any,Any,Any
1812,Marriage Assistance Scheme (PBAOCWWB),18.0,60.0,Male,All India,Worker,,ST,Any,Any,Any
1813,Marriage Assistance Scheme- Gujarat Labour Welfare Board,,,Female,Gujarat,"Labour,Worker",,"SC,ST",Any,Any,Any
1814,Marriage Assistance To Daughters Of Differently Abled Parents (Parinayam-I),3.0,18.0,Female,Kerala,Any,,"SC,ST",Any,Yes,Married
1815,Marriage Assistance To Daughters Of Prisoners,,,Female,Kerala,Any,,ST,Any,Any,Married
1816,Marriage Assistance To Differently Abled Women (Parinayam-II),18.0,,Female,Kerala,Any,,"SC,ST",Any,Yes,Married
1817,Marriage Assistance for the Construction Workers,18.0,60.0,Female,All India,Worker,,"SC,ST",Any,Any,Any
1818,Marriage Assistance to Differently Abled Persons Marrying Differently Abled Persons,18.0,,Any,All India,Any,,ST,UG,Yes,Any
1819,Marriage Assistance to Normal Persons Marrying Orthopedically Differently Abled Persons,18.0,,Any,All India,Any,,ST,UG,Yes,Any
1820,Marriage Assistance to Normal Persons Marrying Speech and Hearing Impaired Persons,18.0,,Any,All India,Any,,ST,UG,Any,Any
1821,Marriage Assistance to Normal Persons Marrying Visually Impaired Persons,18.0,,Any,All India,Any,,ST,UG,Any,Any
1822,Marriage Assistance to Person with Disability / BPL,18.0,21.0,Female,All India,Any,,"SC,ST",Any,Yes,Any
1823,Marriage Benefit (MBOCWWB),3.0,,Male,All India,Worker,,"SC,ST",Any,Any,Any
1824,Marriage Gift Scheme (APBOCWWB),18.0,,Female,Andhra Pradesh,Worker,,"SC,ST",Any,Any,Married
1825,Marriage Gift Scheme - Telangana,18.0,,Female,Telangana,Worker,,"SC,ST",Any,Any,Married
1826,Marriage Grant Scheme,18.0,21.0,Female,All India,Any,56460.0,ST,Any,Any,Widowed
1827,Marriage Grant for the Marriage of Daughters of Widows of Ex-servicemen (other than War Widows),18.0,,Male,Haryana,Any,,ST,Any,Any,Widowed
1828,Marriage Grant for the Marriage of the Daughter of War Disabled Ex-Servicemen above 50% Disability,18.0,,Male,Haryana,Any,,ST,Any,Yes,Any
1829,Marriage Grant to Orphan Daughter of Ex-Servicemen,18.0,,Male,Haryana,Any,,ST,Any,Any,Any
1830,Marriage Grant to War Widows’ Daughters of Ex-Servicemen,18.0,,Male,Haryana,Any,,ST,Any,Any,Widowed
1831,Marriage Incentive Reward Scheme,18.0,45.0,Female,Uttar Pradesh,Any,,ST,Any,Yes,Any
1832,Masala Shetra Vistar Yojana,,,Any,All India,Farmer,,"SC,ST",Any,Any,Any
1833,Mass Communication Internship Programme,,,Male,All India,Student,,ST,PhD,Any,Any
1834,Mata Shabri Mahila Sashktikaran Yojana,,,Female,All India,Any,,"SC,ST",Any,Any,Any
1835,Matching Grant Scheme,,,Male,All India,Any,,"SC,ST",Any,Any,Any
1836,Maternity Assistance Scheme (GBOCWWB),,,Female,Gujarat,Worker,,"SC,ST",Any,Any,Any
1837,Maternity Assistance Scheme (PBAOCWWB),18.0,60.0,Female,All India,Worker,,"SC,ST",Any,Any,Any
1838,Maternity Assistance Scheme- Gujarat Labour Welfare Board,,,Female,Gujarat,"Labour,Worker",,"SC,ST",Any,Any,Any
1839,Maternity Assistance for the Construction Worker,18.0,60.0,Female,All India,Worker,,"SC,ST",Any,Any,Any
1840,Maternity Assistance for the Construction Workers,18.0,60.0,Female,All India,Worker,,ST,Any,Any,Any
1841,Maternity Benefit,18.0,60.0,Female,West Bengal,Worker,,"SC,ST",Any,Any,Any
1842,Maternity Benefit (A.B.O.C.W.W.B),,,Female,All India,Worker,,"SC,ST",Any,Any,Any
1843,Maternity Benefit (ANBOCWWB),19.0,,Female,All India,Worker,,ST,Any,Any,Any
1844,Maternity Benefit (CBOCWWB),,,Female,Punjab,Labour,,"SC,ST",Any,Any,Any
1845,Maternity Benefit (HPBOCWWB),18.0,60.0,Female,All India,Worker,,"SC,ST",Any,Any,Any
1846,Maternity Benefit (MBOCWWB),,,Female,All India,Worker,,ST,Any,Any,Any
1847,Maternity Benefit (O.B.O.C.W.W.B),18.0,60.0,Female,Odisha,Worker,,"SC,ST",Any,Any,Any
1848,Maternity Benefit For Female Workers- JKBOCWWB,18.0,60.0,Female,All India,Worker,,"SC,ST",Any,Any,Any
1849,Maternity Benefit Scheme (APB&OCWWB),,,Female,All India,"Labour,Worker",,ST,Any,Any,Any
1850,Maternity Benefit Scheme (APBOCWWB),,,Female,All India,Worker,,ST,Any,Any,Any
1851,Maternity Benefit Scheme (HBOCWWB),,,Female,Haryana,Worker,,"SC,ST",Any,Any,Any
1852,Maternity Benefit Scheme (P.B.O.C.W.W.B),18.0,60.0,Any,Punjab,Worker,,"SC,ST",Any,Any,Any
1853,Maternity Benefit Scheme (UKBOCWWB),,,Female,All India,Worker,,"SC,ST",Any,Any,Any
1854,Maternity Benefit Scheme - Telangana,,,Female,Telangana,Worker,,"SC,ST",Any,Any,Any
1855,Maternity Benefit for Women Beneficiaries,,,Female,All India,Worker,,ST,Any,Any,Any
1856,Maternity Benefit to the Female Beneficiary,,,Female,All India,Worker,,"SC,ST",Any,Any,Any
1857,Maternity Benefit/Delivery Assistance (K.B.O.C.W.W.B),18.0,,Female,Karnataka,Worker,,"SC,ST",Any,Any,Any
1858,Maternity Benefits Scheme (BBOCWWB),,,Female,All India,Worker,,ST,Any,Any,Any
1859,Maternity Support Scheme (MPBOCWWB),18.0,60.0,Any,Madhya Pradesh,Worker,,"SC,ST",Any,Any,Any
1860,Matribhasha Satyagrahi Pension Scheme,,,Male,All India,Any,,"SC,ST",Any,Any,Any
1861,Matrimonial Incentives,,,Male,Maharashtra,Any,,ST,Any,Yes,Married
1862,"Matritva, Shishu Evam Baalika Madad Yojana",18.0,,Female,Uttar Pradesh,Worker,,"SC,ST",Any,Any,Married
1863,Matru Jyothi - Financial Assistance For PwD Mothers,,,Male,Kerala,Any,,"SC,ST",Any,Yes,Any
1864,Matrutva Prasuvidha Yojana,60.0,,Female,All India,Worker,,"SC,ST",Any,Any,Any
1865,Matsya Pokhari Yojana,,,Male,Odisha,Any,,ST,Any,Any,Any
1866,Maulana Azad National Fellowship For Minority Students,,,Male,All India,Any,,"SC,ST,MINORITY",Any,Any,Any
1867,Medhavi Chhatr/Chhatra Shiksha Protsahan Yojana,,,Any,All India,Worker,,"SC,ST",Any,Any,Any
1868,Medhavi Putra/Putri Chhatravritti Yojana,,,Any,All India,"Student,Worker",,"SC,ST",Student,Any,Any
1869,Media Person Pension Scheme,20.0,60.0,Male,Haryana,Any,,"SC,ST,EWS",Any,Any,Any
1870,Medical Aid Scheme (Ayushman Bharat Scheme 'Niramaya') (MPBOCWWB),18.0,60.0,Female,Madhya Pradesh,Worker,,ST,Any,Any,Any
1871,Medical Assistance (A.B.O.C.W.W.B),,,Male,All India,Worker,,"SC,ST",Any,Yes,Any
1872,Medical Assistance (ANBOCWWB),,,Male,All India,Worker,,"SC,ST",Any,Any,Any
1873,Medical Assistance (APB&OCWWB),,,Male,All India,Labour,,ST,Any,Any,Any
1874,Medical Assistance (GBOCWWB),18.0,60.0,Any,All India,Worker,,ST,Any,Any,Any
1875,Medical Assistance (Karmika Arogya Bhagya) (K.B.O.C.W.W.B),18.0,,Male,Karnataka,Worker,,"SC,ST",Any,Any,Any
1876,Medical Assistance (MBOCWWB),,,Any,All India,Worker,,"SC,ST",Any,Any,Any
1877,Medical Assistance (NBOCWWB),,,Any,All India,Worker,,ST,Any,Any,Any
1878,Medical Assistance Scheme (PBAOCWWB),18.0,60.0,Male,All India,Worker,,ST,Any,Any,Any
1879,Medical Assistance and Wage Loss for the Construction Workers,18.0,60.0,Male,All India,Worker,,"SC,ST",Any,Any,Any
1880,Medical Assistance for the Construction Worker,18.0,60.0,Any,All India,Worker,,"SC,ST",Any,Any,Any
1881,Medical Assistance for the Construction Workers,18.0,60.0,Any,All India,Worker,,ST,Any,Any,Any
1882,Medical Assistance for the Treatment of Critical Illness,,,Male,Maharashtra,Worker,,ST,Any,Any,Any
1883,Medical Assistance to Beneficiaries (HPBOCWWB),18.0,60.0,Any,All India,Worker,,ST,Any,Any,Any
1884,Medical Assistance/Wage Compensation during Illness (HBOCWWB),,,Male,Haryana,Worker,,ST,Any,Any,Any
1885,Medical Expenses for Treatment of Major Ailments (O.B.O.C.W.W.B),18.0,60.0,Male,Odisha,Worker,,"SC,ST",Any,Any,Any
1886,Medical Expenses for Treatment of Major Ailments of a Beneficiary,,,Male,All India,Worker,,"SC,ST",Any,Any,Any
1887,Medical Expenses-Treatment for Major Ailments Including Surgery,18.0,60.0,Any,West Bengal,Worker,,"SC,ST",Any,Any,Any
1888,Medical Termination of Pregnancy Scheme (PULWS),18.0,59.0,Male,All India,"Labour,Worker",,"SC,ST,EWS",Any,Any,Any
1889,Meghalaya Agriculture Response Vehicle Scheme,18.0,58.0,Male,All India,Farmer,,"SC,ST",Any,Any,Any
1890,Meghalaya Tourism Development & Investment Promotion,,,Male,All India,Entrepreneur,1600000.0,"SC,ST",Any,Any,Any
1891,MeitY - Visvesvaraya PhD Scheme For Electronics & IT,3.0,,Male,All India,Student,,"SC,ST",PhD,Any,Any
1892,Mentally Retarded Children Benefit Scheme (HPBOCWWB),18.0,60.0,Male,All India,Worker,,ST,Any,Yes,Any
1893,Mentally Retarded Children Benefit Scheme (P.B.O.C.W.W.B),18.0,60.0,Male,Punjab,Worker,,"SC,ST",Any,Yes,Any
1894,Merit Awards,,,Male,Maharashtra,Student,,"SC,ST",Student,Yes,Any
1895,Merit Based Award and Recognition Of High Performance In The Board Exams Of SSC And HSSC In The State Of Goa,,,Any,All India,Any,,"SC,ST",Any,Any,Any
1896,Merit Based Scholarship Scheme for Dhangar Students,,,Any,All India,Any,,"SC,ST",Any,Any,Any
1897,Merit Cum Means Based Scholarship For Students Belonging To The Minority Communities,,,Any,All India,Student,250000.0,"ST,MINORITY",UG,Any,Any
1898,Merit Cum Means Linked Financial Assistance Scheme,,,Male,All India,Student,250000.0,"SC,ST",UG,Any,Any
